,ClusterId,W_mean,H_mean,n_boats,Images
1776,1776,6.0,18.0,1,d5b7012b5.jpg 1a6646fea.jpg f5e740fc8.jpg a0371a16a.jpg 53d435ef6.jpg 4c334726d.jpg 88937dc1d.jpg 960b2f8c7.jpg
1777,1777,10.0,13.0,1,7742f4b2d.jpg 81f5168f2.jpg 2e479e585.jpg 361527171.jpg 9b35d3651.jpg a8ba6c611.jpg 5663a6cd3.jpg 1a6796e2b.jpg f8b73ba7f.jpg
1778,1778,28.0,20.0,1,f9af2bd6b.jpg 75c7d6c98.jpg 44a1ff6b5.jpg 92f5d0182.jpg f96db81e7.jpg 1a6ab29e3.jpg 3e1260ec1.jpg b0b5b995b.jpg 1f7515895.jpg
1779,1779,86.0,53.0,1,5e51c9a4f.jpg e349ee614.jpg 1a703aec8.jpg 5ee1abcd2.jpg f4df07423.jpg baf783701.jpg a6f750e23.jpg 1e1756979.jpg 87549aad2.jpg
1780,1780,134.0,78.4,5,c336943de.jpg d3924a52b.jpg b5e767b22.jpg e9fb9f75f.jpg 1a75a5938.jpg 4c54a4dc1.jpg 2792ccd92.jpg 782b855f3.jpg b065eed42.jpg 1a7ba69d4.jpg d34f1c77d.jpg e97939a02.jpg f6bb11097.jpg 7392f5eb0.jpg
1781,1781,64.5,70.0,4,21ee1e2d6.jpg eee223fa4.jpg 1a795f8b9.jpg d6ef45774.jpg a7936afe0.jpg 4c3c045cb.jpg bcedf0f6d.jpg fb3e13fe9.jpg edb33707a.jpg d7a9fe6b6.jpg
1782,1782,39.0,30.692307692307693,13,1d5241461.jpg c8bfb3831.jpg a731dc654.jpg ef9bd66b9.jpg 1a7ae404b.jpg
1783,1783,138.0,186.0,1,1a8447415.jpg
1784,1784,187.25,73.25,4,1a9279956.jpg eaf4ef46e.jpg 702fb7d6a.jpg a8884316d.jpg f13d05018.jpg 2cad2e81a.jpg
1785,1785,245.5,74.0,2,1aa1bc591.jpg 59a91719d.jpg e190a8b43.jpg 572235e02.jpg 70a27e218.jpg e439e0504.jpg
1786,1786,15.0,13.333333333333334,3,a55ed4150.jpg c1f775044.jpg 1aa538267.jpg d2ee3699a.jpg cc97a7dfb.jpg 2a3bf8245.jpg b934b02da.jpg b9087e374.jpg
1787,1787,37.0,45.0,2,8583b033b.jpg c329f5f9b.jpg a46d1044c.jpg 34a9654c8.jpg 1aa8eac4c.jpg 5bae24470.jpg aec367d77.jpg e3311977b.jpg 9c6252261.jpg
1788,1788,228.0,198.0,1,fb4678021.jpg cde68a9ad.jpg 1aab43e74.jpg 404c37b2e.jpg ab89e1d33.jpg 449871343.jpg
1789,1789,172.0,115.66666666666667,3,f4b8b533a.jpg 1aba6b5ca.jpg
1790,1790,67.0,65.0,1,206fa123f.jpg 1abd300cf.jpg 590ff77af.jpg 67c6135dd.jpg a77cf2bc7.jpg 2d4a3ad9f.jpg c3d858bac.jpg 4b07e2b6f.jpg 2465d3b88.jpg
1791,1791,11.5,29.5,2,1ada7f165.jpg 8ee564f99.jpg fcd9df3f4.jpg 9b3a00812.jpg 3a336464d.jpg ed3261194.jpg fcbb268a7.jpg b9331f6b7.jpg bc82c1141.jpg ecc876873.jpg 6a24381ac.jpg bbf757796.jpg 87fb8a00b.jpg 584307d60.jpg 7adf3803e.jpg 595ed71e3.jpg 9b2d516a3.jpg a8e238896.jpg
1792,1792,144.0,39.0,1,1ae3c3ddd.jpg 1daf6f501.jpg e59aeab6e.jpg
1793,1793,82.57142857142857,30.571428571428573,7,4d6c7a3af.jpg ed9bc18b9.jpg 47cb95f9e.jpg 917bb2eb2.jpg 32e1782d6.jpg 1ae63af77.jpg 8f29dd1de.jpg 7ce22fb82.jpg 8fa6f3eea.jpg e0fcd8e93.jpg 913528da5.jpg 48483e886.jpg f5fed64ba.jpg 3ecc693e4.jpg 66c973968.jpg 5b1a9d6d2.jpg 423ee7504.jpg b05001652.jpg ef4dd86c7.jpg dc2566b74.jpg a0527f58a.jpg
1794,1794,27.0,11.0,1,c4115103a.jpg 41e31180d.jpg 3998b2e50.jpg 2c801fe3b.jpg 492245c35.jpg f8185089b.jpg e47dbb307.jpg 1ae69f3a6.jpg af87f23ca.jpg
1795,1795,86.33333333333333,146.66666666666666,6,1af2f1a2d.jpg f707fc90b.jpg 1b8be1300.jpg fe868ed23.jpg 37d94d3bc.jpg c583a8d32.jpg 40e560f32.jpg b7141d477.jpg 8434a32c0.jpg bf0a70fd6.jpg e1ddc2bd9.jpg 736a928ca.jpg 779969efd.jpg b3e25725e.jpg 88450d7ef.jpg
1796,1796,51.0,61.0,1,b7b773a53.jpg 563a24629.jpg 57de188a6.jpg ffe2c660e.jpg 6f9ffc727.jpg f5f00cc00.jpg f86348f1e.jpg 1af471415.jpg 90c8d4d8c.jpg
1797,1797,46.0,40.0,4,c63514f7b.jpg ababef824.jpg 89c61bf2f.jpg 1af8d8de1.jpg 1cffe8b53.jpg 54aa911a5.jpg c65aef816.jpg 7a800cff4.jpg 99b50f9b0.jpg 5fce36c91.jpg
1798,1798,44.0,31.0,2,fbb212db7.jpg 274e5e0c8.jpg 40e60ac57.jpg 1b03797fa.jpg
1799,1799,81.0,126.0,1,304a5d912.jpg a22c103f1.jpg 1b08d108d.jpg fc79d4963.jpg d651e34d6.jpg 63225a043.jpg
1800,1800,11.5,16.0,2,53208bafb.jpg 82151752f.jpg 6122d1648.jpg 9e025b3bb.jpg 75f8cc43b.jpg 92aff7066.jpg 3d299ef75.jpg c1e03ac43.jpg 4e8922b45.jpg 916ac26f3.jpg 235d5e100.jpg 1b092a684.jpg
1801,1801,19.0,24.0,1,9fefeac74.jpg dd43c90df.jpg f324f3ffc.jpg 8f74c0ac3.jpg 740b61957.jpg 6e5cefca8.jpg 1b1aaf1fe.jpg 5f9d8182e.jpg
1802,1802,32.0,14.0,1,1b1e24318.jpg 1d149759c.jpg 7124ba0d1.jpg
1803,1803,141.5,199.75,4,44596b164.jpg 1b23cc978.jpg d7652e564.jpg 204e04df3.jpg c9bb3ed2d.jpg 3fae84b9d.jpg 74c07e98e.jpg e74c35724.jpg 57eeb60be.jpg
1804,1804,127.0,30.0,1,9d8da2e43.jpg 1b32f1a35.jpg
1805,1805,107.0,89.0,2,f3627101d.jpg 98cfaa289.jpg e85fd79c9.jpg 68ddca808.jpg bb40cd9c5.jpg 1b45008a3.jpg 1f8426fb5.jpg c225fa7f8.jpg f0e368850.jpg
1806,1806,239.0,202.0,2,f58455a34.jpg 1b4727807.jpg 1db619ccb.jpg 674a56446.jpg 381a790cb.jpg 61b3421f6.jpg 5040f6f4d.jpg 6b13fbd6c.jpg c7f459868.jpg
1807,1807,70.0,32.0,1,7aad1af41.jpg 1b49f590f.jpg 7043a98d7.jpg 6e7a6028d.jpg
1808,1808,118.0,53.0,1,66482462b.jpg 527f74bf0.jpg ebc0132ee.jpg 864a21a3f.jpg 1b4bcf37d.jpg 8b3aadafa.jpg b2bc25fd1.jpg e3578eae6.jpg ade32d383.jpg
1809,1809,47.0,29.5,2,b6626a08c.jpg 5624f7dcb.jpg 9794d2f34.jpg 54f4d4f03.jpg b852d393d.jpg 9b8393a71.jpg 94f6a2e87.jpg 97f820ae1.jpg 1b603cc1a.jpg 5a5e8d038.jpg b52dfaab5.jpg 96a147c13.jpg
1810,1810,10.0,15.0,1,2775f390a.jpg 56592d01f.jpg 7aec3d4fb.jpg 4c5172f1c.jpg eb1863935.jpg 2c77ef7db.jpg 9636ab53c.jpg 3236047eb.jpg 1b6827579.jpg
1811,1811,25.0,23.0,1,1b6961c51.jpg ae6ab7bbb.jpg ba80786de.jpg f03bfe05b.jpg 7dbb2991b.jpg f011478e5.jpg 2e0675f79.jpg a67d2e51e.jpg dd599e466.jpg
1812,1812,79.66666666666667,224.0,3,1b701dd96.jpg f519eb135.jpg 1bdf49e4f.jpg deb71ff66.jpg 62b783d1a.jpg a765796fb.jpg
1813,1813,10.0,15.0,1,616eb7d9f.jpg 1b74a2b2d.jpg 6246ebfef.jpg 5fed77f31.jpg c990c75d1.jpg 3bf554155.jpg 706801923.jpg aec2ec467.jpg f4bd4c5da.jpg
1814,1814,36.2,17.2,10,d4ef73bfb.jpg 5d9510e70.jpg 3de904304.jpg 5e28f5ddb.jpg 1b7bd4066.jpg 863887782.jpg 46adf7213.jpg 8c5a31ea0.jpg
1815,1815,26.75,30.5,8,fd6d9c9d2.jpg f4dbf1274.jpg 6f2317e88.jpg db3aac922.jpg 918424aa8.jpg 4334c7fc4.jpg f05b03e41.jpg 55de990d5.jpg 334d1f602.jpg 4a6f5791f.jpg 313840ed2.jpg 1df51a4b9.jpg aace7c98f.jpg ad6558901.jpg ffe3ee83a.jpg 98a9c7c77.jpg 64150de5d.jpg e8318f6b4.jpg 2aec85a56.jpg 5a438fb0e.jpg fe3963936.jpg 70d877d45.jpg 6e826f0b8.jpg e9a69cb40.jpg db53285c5.jpg 9222cf944.jpg ce7a9e453.jpg 82305ea18.jpg e47ccd2ff.jpg b59fada22.jpg 236ff6f43.jpg 80d1ba9cd.jpg 27284d1f9.jpg 1b810899b.jpg 6581a93a7.jpg 28139d983.jpg a4ede4f90.jpg 9c0cca796.jpg 4d0ee2929.jpg 1f626d72e.jpg 7070ef6b0.jpg
1816,1816,3.0,7.5,2,1b87ec0e9.jpg d9a2945fd.jpg 67bcd52a7.jpg 4eb26879b.jpg 23db91808.jpg d542ce529.jpg
1817,1817,20.0,18.5,2,6fae4acb2.jpg 1ba18242d.jpg c98a0ccd6.jpg 24b08f9f0.jpg d11ac3882.jpg c35bd805a.jpg
1818,1818,193.75,57.75,4,1bc05300a.jpg 9e6d80c2b.jpg 7f91cad7a.jpg 3ff466326.jpg db9c8a2bd.jpg 44aeaecd6.jpg d930dbd9a.jpg 64d295d77.jpg 2506af07a.jpg cfb6c473e.jpg d7c015cc6.jpg 890b90544.jpg 82ec47838.jpg e48834a25.jpg 35f774829.jpg 47399843e.jpg 605673bc0.jpg 9fc8772e3.jpg
1819,1819,52.0,42.0,1,1bc2e6069.jpg 51a7db66c.jpg 98f85f66b.jpg f8fbd5974.jpg 4275d69dd.jpg a7c948dff.jpg 82a31ac00.jpg afd78721a.jpg 719a6dbbb.jpg
1820,1820,165.0,96.0,1,d90308cad.jpg 54bb0a373.jpg 1bcbd8e86.jpg c5158f794.jpg 5c0db9ee9.jpg 8b32951eb.jpg 1c04f919e.jpg e7dad54ed.jpg ba7cc3cbe.jpg
1821,1821,47.0,24.0,2,ec9878817.jpg d54882ad6.jpg 44aa7e83a.jpg 35a3475e8.jpg 1bd66451c.jpg 1d47d390b.jpg ee6f8126b.jpg 393176298.jpg b0714ac4d.jpg
1822,1822,169.0,55.5,2,55002594e.jpg 86294c44a.jpg 1bdb16e50.jpg aba7b7fc2.jpg 1d41732f0.jpg 5e39654b7.jpg c04c6a2fa.jpg 942dcc57b.jpg 1e5651e85.jpg
1823,1823,35.5,20.0,4,a1a0ffe4c.jpg 1bdd93155.jpg bd45a4c3c.jpg 3c6466388.jpg 2f20b315a.jpg a3b473038.jpg c6b7e8d5e.jpg baa0ef8ab.jpg
1824,1824,66.0,86.0,5,609537e9c.jpg 4fd60b5b2.jpg 498402e27.jpg 49eaadad6.jpg fb5b5324d.jpg 1be01d543.jpg d4d4a5f6b.jpg a17710b08.jpg d40300173.jpg f25c4b006.jpg bf3c70b21.jpg 26dcf3e39.jpg
1825,1825,13.142857142857142,15.857142857142858,7,9e8ee9c44.jpg 1be0c0a43.jpg 57fd410cf.jpg 9f6195001.jpg 8b15c073d.jpg 31ab675db.jpg 7521a8384.jpg 8a2eb7392.jpg 42701fe22.jpg b8e6e815a.jpg 5b7b43094.jpg b139e423a.jpg a9f038c56.jpg fabb7d357.jpg 487864575.jpg a8f4b2238.jpg
1826,1826,138.5,106.0,2,b4d12c2d5.jpg 543cebc28.jpg 57f3f7d2f.jpg 1be0cb03d.jpg
1827,1827,88.0,35.6,5,970291f86.jpg 1be2043f6.jpg 678b8c6f5.jpg 5952239ca.jpg d63e6acf5.jpg c5639dd1c.jpg ed7b3aa8d.jpg a04667485.jpg 4e44ba70f.jpg 78ea9a53d.jpg b588cb54d.jpg 54160ea3e.jpg e517755c9.jpg 59478f3f5.jpg 97d8c416b.jpg
1828,1828,55.5,166.5,2,76939b1d4.jpg afeb5baa9.jpg 3800a796b.jpg 1be34d8b3.jpg f987a502b.jpg f6f75def4.jpg
1829,1829,26.6,21.0,5,3f42c7e82.jpg 95e26a1a9.jpg 667ca2d49.jpg 74f5a4568.jpg 1e660d96a.jpg 1be39417e.jpg 5685be8ad.jpg fb69e5974.jpg 967e6dc76.jpg 40d8f1fb5.jpg 915ee1e1a.jpg 877502636.jpg 5932c621b.jpg bdf65ed4e.jpg e30b1a4ec.jpg afbbeef01.jpg
1830,1830,31.0,184.0,1,d964fad3c.jpg 858717db3.jpg cf40b11ba.jpg e6b0434ea.jpg 2da2ed7ce.jpg f2d2c803b.jpg 1befb8a6d.jpg 2e40db87c.jpg d9647123f.jpg
1831,1831,10.333333333333334,12.666666666666666,3,1bfd90ce7.jpg c6caffb03.jpg eafffb06f.jpg
1832,1832,30.875,26.375,8,4a46c7f12.jpg d3a637935.jpg 85562ad3b.jpg d60415290.jpg 1bfe63184.jpg af154e3c7.jpg 6a0b8199e.jpg 8e70345fd.jpg 66735f9db.jpg a58a5524f.jpg a6c6ec889.jpg edaba3986.jpg 383d74eed.jpg 759a6ffcd.jpg 210f5d572.jpg 558267636.jpg f1a9b75bc.jpg 2df38466c.jpg 8bf9451cf.jpg 259591b4f.jpg 5d229030b.jpg
1833,1833,10.25,5.5,4,9db816a79.jpg 56d9fa4da.jpg 1c09d3128.jpg 3f5071bff.jpg
1834,1834,149.0,143.5,2,28880d990.jpg 1c2451792.jpg 1e1808d05.jpg 5116723db.jpg 8ef278f20.jpg 35a2b8678.jpg
1835,1835,69.75,148.25,4,2486f16cf.jpg 54b526acc.jpg 44ea1a5ee.jpg 77f28a157.jpg b84cca6e1.jpg 1c27cf728.jpg
1836,1836,117.0,245.0,1,1c28688e2.jpg a3a42a43f.jpg 3d80a064c.jpg 277c74f86.jpg f2176485a.jpg a246bf0fc.jpg
1837,1837,13.0,19.0,1,5d110a996.jpg 1c346fb4f.jpg 3041d4fa5.jpg cab54b49f.jpg 6da0b33e5.jpg 54504351c.jpg eddd6bddb.jpg 895ee3fac.jpg 89b771ebb.jpg
1838,1838,31.2,85.86666666666666,15,1c37f4bf4.jpg 52554d6ee.jpg eac759ca6.jpg 26d4fdfa3.jpg b178a4c2f.jpg 203f8083e.jpg f73d3a869.jpg
1839,1839,39.0,37.0,1,e5a3bd070.jpg 1c4338aa9.jpg 30b060898.jpg ad4b0cb2a.jpg 826ff73c8.jpg 59f4f7a65.jpg 63c8769c0.jpg 5c26ac9cb.jpg fca2f8083.jpg
1840,1840,43.666666666666664,209.33333333333334,3,1f3bb4709.jpg 1c4374eb6.jpg 4e5dda2c2.jpg 835cae653.jpg 3a4ab36a3.jpg 9098bdd95.jpg 432e5aa76.jpg 59a121452.jpg
1841,1841,40.5,50.0,2,848e97a90.jpg 1fbd87716.jpg 9a6a4cf4c.jpg 30e57f5df.jpg cf3217016.jpg 1c4622be4.jpg 9e872ec8c.jpg 7c2c08d2c.jpg a46363012.jpg a5f08a576.jpg 1c855a4c9.jpg d9ab54a1b.jpg 47addf4cc.jpg d2e11b11f.jpg
1842,1842,15.88888888888889,17.22222222222222,9,3a2ccc520.jpg ff2715406.jpg eefabbd8e.jpg 1c4a39869.jpg a214223db.jpg 8524ff047.jpg
1843,1843,178.0,57.0,1,e5218cb7e.jpg 369d64c22.jpg 1c5e7aec6.jpg 234f06818.jpg d6af41b88.jpg 99264d6dc.jpg
1844,1844,109.33333333333333,115.33333333333333,3,42232696d.jpg ae144f36f.jpg 5045d3aab.jpg 1c5eadc5f.jpg ce5fa2b4b.jpg 99c533b65.jpg 5add9c7a6.jpg dff4053a5.jpg 1fdf4aa99.jpg a8a43cdc1.jpg 793b61268.jpg f16fbcb22.jpg eb3b18ee6.jpg d1fb4622a.jpg
1845,1845,12.0,17.5,2,1c70ecb4f.jpg cd796bc4b.jpg 6862be156.jpg 846c7862c.jpg f5dbc234b.jpg 391b17b85.jpg 594a35291.jpg 6fe4aedfc.jpg 3435cad25.jpg
1846,1846,138.0,54.5,2,5c2166eeb.jpg 42d2a904a.jpg 524aa9823.jpg 1c7d3cb12.jpg 8ddfaef0a.jpg d3c8390c6.jpg bedb4259f.jpg 2866eeeb0.jpg 796b5e4e9.jpg 4ea93ecb5.jpg 94eb8a44b.jpg 22555f286.jpg fe7e90709.jpg 539f77a7f.jpg 3f8219477.jpg
1847,1847,23.0,15.0,2,1c885d94b.jpg 2ba2b4b85.jpg 9267ed1a3.jpg 4d9b73ade.jpg add55e7a9.jpg bd6fcbc0e.jpg 5447b9cd9.jpg 53b5b9067.jpg cba4a3250.jpg
1848,1848,199.5,41.5,2,8a76d1207.jpg 228447d9d.jpg 1c8bd638a.jpg a20832f2b.jpg
1849,1849,165.5,154.0,2,1ca6b86e9.jpg 2dcdcb237.jpg 61a3da074.jpg 840421592.jpg d2c914d0e.jpg
1850,1850,159.0,120.0,1,d6d038da7.jpg 72a92ac71.jpg 58bc50405.jpg 38e143e8b.jpg 77cdb977d.jpg 1cca79780.jpg
1851,1851,390.0,131.0,1,35cf4b6e1.jpg ed57775c7.jpg dd95e4912.jpg 302be004c.jpg 1cd358b5d.jpg
1852,1852,121.0,224.0,2,74369576a.jpg 1cd79795a.jpg c8f1d1e53.jpg 5fef01a06.jpg c3a9670dc.jpg 260f8f34d.jpg
1853,1853,17.0,29.0,1,3c2e0d5c7.jpg e8bf2c76c.jpg 9d56d9b8d.jpg 9ce58306a.jpg 78d328f56.jpg 30fadaecb.jpg 1cdca3bb5.jpg e2918aec3.jpg 4ffb8e0f3.jpg
1854,1854,29.0,20.5,2,3d3558893.jpg f5d93938b.jpg bc478d3a2.jpg 1ce1a5013.jpg 38fbb3695.jpg f7bf136bd.jpg 91efd7814.jpg b521ca70c.jpg
1855,1855,28.0,40.0,1,ac3d04004.jpg 1ce277227.jpg 4b563e230.jpg e215280c6.jpg 2dc42df9b.jpg ebd36edda.jpg fbedeab76.jpg 5bff274ef.jpg
1856,1856,21.0,31.0,1,7263446f4.jpg be0780438.jpg d5b0fbba7.jpg 1ce99861b.jpg 58b5fba1c.jpg dbe356db7.jpg ba0f50bad.jpg 50cdb1fdf.jpg 7532b8c47.jpg
1857,1857,106.5,161.0,2,1cea70418.jpg 94413e672.jpg b984d4c68.jpg bc1887a27.jpg 3cae1c3b9.jpg 3ebed50ac.jpg
1858,1858,40.0,105.0,2,a82699414.jpg 1d581e4c5.jpg 1cf11ccbe.jpg 925c92357.jpg 265936300.jpg fc45accb2.jpg
1859,1859,120.8,49.6,5,1cf3199b0.jpg 87ae6ea27.jpg 9ad497f15.jpg 9f9c326ec.jpg
1860,1860,159.0,58.0,2,4346eebe9.jpg 95a399ade.jpg 1cf4e93ae.jpg 9740bef2f.jpg 24ec14961.jpg af50b1130.jpg
1861,1861,41.0,76.5,4,8369520c8.jpg 1cf706cc3.jpg 80861e414.jpg d8a330402.jpg f79534311.jpg a19b1450b.jpg be3c321a9.jpg f029ce878.jpg
1862,1862,98.0,32.0,1,c555c88aa.jpg 1cfb93f45.jpg ff2334ece.jpg
1863,1863,173.0,94.0,2,8a2c43d6b.jpg 1d03168b3.jpg 53019f435.jpg 6bb03cf77.jpg 85aa3f759.jpg 272b1f5e8.jpg 3db6db58a.jpg 88fc8749f.jpg d5336277f.jpg
1864,1864,121.0,52.0,1,1d069d8b7.jpg f5c9470b6.jpg e2497099c.jpg 27307efb0.jpg 8548aa678.jpg 540c2b97c.jpg 3f0f7f1aa.jpg 4ab6eabde.jpg d29c9c184.jpg
1865,1865,94.26315789473684,74.89473684210526,19,858ddbc60.jpg 46904ccab.jpg 1d13c3c21.jpg 915a1b828.jpg fec152b0b.jpg 1de41ac7c.jpg 3369cdd45.jpg 45d67ee01.jpg 397d8e801.jpg e647e9046.jpg 525c674d7.jpg d50ddd1e3.jpg 1e0382b66.jpg e90164e7a.jpg 6b8775874.jpg 3faf26eac.jpg 948a43700.jpg ac5c3c7c7.jpg cc1028c85.jpg 9707b21b3.jpg
1866,1866,190.5,108.5,4,ae30cad21.jpg 1d17955de.jpg c246febec.jpg 36cbcad60.jpg 2584f86a3.jpg f36b065d3.jpg 8c3c2f8c2.jpg ded239c69.jpg 9bcca883c.jpg
1867,1867,113.0,170.0,1,8689b2014.jpg 34f0f45b5.jpg 3819f925c.jpg 78d020d83.jpg 274a52016.jpg 1d20846ec.jpg
1868,1868,22.75,35.0,4,367145824.jpg 7920b063e.jpg 1d2522db2.jpg 1f6a3b3ca.jpg 5ac677e11.jpg 6c85bd549.jpg 82c73c6fe.jpg 2d8983ec5.jpg e8f8275fc.jpg a2c5680e6.jpg 8d2477e5c.jpg 8c256b1ff.jpg e0ad1df06.jpg e4b071448.jpg e715f6f44.jpg 4eca93831.jpg e2650990f.jpg
1869,1869,17.5,16.0,2,76e04d4cc.jpg 1d2929fd8.jpg e1744e1ef.jpg 7d06614df.jpg d73086514.jpg f3366c069.jpg 4e0f2db86.jpg 267746888.jpg c281575f6.jpg
1870,1870,8.0,11.0,1,e15b18bed.jpg 825cddfa8.jpg b4e082bb9.jpg e52f051f6.jpg 2ebd1e822.jpg 1d31ed65b.jpg ad4cbaf50.jpg 5f86eae03.jpg 62336d9a7.jpg
1871,1871,156.0,85.0,1,f67b38ba7.jpg 64c380624.jpg 1d321bdfa.jpg 5582a5421.jpg 6bf2d4092.jpg 999a16b9e.jpg
1872,1872,19.0,20.0,3,fe1dadcc0.jpg 6647755f3.jpg be870e86e.jpg 3c6b84e5b.jpg 34d93fbdf.jpg 44cb0ad3b.jpg b24d161ec.jpg 1d3e0eb90.jpg 96e647b8d.jpg 241315833.jpg b3f56ca16.jpg 94f73174b.jpg 35a9fd5fe.jpg 4a981da29.jpg efe9869bf.jpg 2b981160a.jpg db7ae27a6.jpg 769d04d14.jpg
1873,1873,48.0,47.5,2,f90260b02.jpg 7b03993ee.jpg 858651339.jpg 1d41004bf.jpg dd6c72326.jpg ac2053d2e.jpg
1874,1874,79.5,99.0,2,a7ada9bde.jpg 1d47b0040.jpg 263eb11eb.jpg 28d10d910.jpg efb68813f.jpg 57b65fb4a.jpg
1875,1875,15.0,15.0,1,bf2ac1ab0.jpg 82e237789.jpg 72ae1d54a.jpg b2faefebd.jpg 1d557aaf5.jpg 2cf61dfe4.jpg 5670084dc.jpg 835db4921.jpg b5b975869.jpg
1876,1876,69.25,71.5,8,1d68c94c7.jpg fc00f3193.jpg 7c90e0819.jpg 353721cd2.jpg aeb6caa99.jpg e9c2890ad.jpg c5162e465.jpg a7edd6f61.jpg 4a315960b.jpg
1877,1877,19.0,21.0,1,6f107b72e.jpg 93a7bdb3d.jpg 1d7570fca.jpg 43753de63.jpg b18342086.jpg ee890b852.jpg e38bf3a55.jpg 468e09604.jpg
1878,1878,18.0,8.0,1,90f6793d4.jpg bd8c1c0dc.jpg 91b399428.jpg e365475d6.jpg 8cb6749bb.jpg f548198d4.jpg 1d873b9a8.jpg 8fd5da1fe.jpg fbae607c8.jpg
1879,1879,67.0,40.0,1,5f8649e6e.jpg 2a02644cc.jpg 3cf9f1f53.jpg 1d8c2269d.jpg b94be5eb2.jpg d9a156216.jpg fd2feb50d.jpg a7bcbb968.jpg
1880,1880,25.0,16.5,2,b51e12e82.jpg 1d93f0908.jpg 7a96bd491.jpg f9703ee0e.jpg 75b30e7d3.jpg af6899515.jpg 89e2c9253.jpg c9a1caeab.jpg 2b19cb0b7.jpg 2879979bb.jpg 97c45a069.jpg 57c424890.jpg
1881,1881,10.0,12.0,1,f36dc14ad.jpg cff7acdba.jpg dd8ee2a5e.jpg 6d2a7aea0.jpg 460d4092f.jpg e50465f3d.jpg 755c52255.jpg 1d9aad0d8.jpg ed3f5073a.jpg
1882,1882,129.75,120.75,4,969f64b67.jpg 1dadd9886.jpg 2f9a353e8.jpg 97d30074e.jpg
1883,1883,206.0,95.5,2,b206a689c.jpg 795fb4a16.jpg 805746f0e.jpg 1dc5d9d58.jpg 23f07eabf.jpg 76954a678.jpg
1884,1884,8.0,7.0,2,269dd4d10.jpg 20da0824f.jpg bbe1ced5c.jpg 9288b0302.jpg 963298b65.jpg c56aea2ca.jpg b51bd49fa.jpg 5909a5311.jpg 2381e0fcb.jpg 7245b02cf.jpg 1dd963cd2.jpg 5e68fd98f.jpg 9141111b9.jpg 615bd792c.jpg
1885,1885,73.0,203.5,2,1de00ba41.jpg 6d5ea107d.jpg bd17d8455.jpg 1fde14366.jpg 22b9f84e0.jpg 90643a7a4.jpg
1886,1886,28.5,17.0,2,1de837348.jpg 6956d8e02.jpg eb5b9884e.jpg 2881af085.jpg 34ad8b175.jpg ab50d094c.jpg c5d5d245b.jpg b1fd2cddc.jpg 9a02b592d.jpg 51499f8a3.jpg 69b66ec67.jpg 6503cd1d0.jpg
1887,1887,188.5,35.5,2,1e1037c15.jpg 1df41aca4.jpg 3dfafd11a.jpg c4ac0c918.jpg 9a5a5e7fa.jpg c84c92ef0.jpg bb131ee45.jpg 76148f9b6.jpg 67988af7a.jpg
1888,1888,52.5,42.5,2,8c91e721e.jpg 1dfe08a76.jpg c314fd217.jpg e120d1cb1.jpg d4cc8e04d.jpg b88ba3d97.jpg e170a49dd.jpg 2758082e9.jpg a6c8c777d.jpg
1889,1889,142.0,67.66666666666667,3,f43e925a8.jpg 50fcf9188.jpg 1e061c5a6.jpg a78fe41e9.jpg ed2998ef7.jpg c299c4851.jpg 8e5946279.jpg 5e6eda18a.jpg 8288d68a1.jpg a8ec4d506.jpg 2cbbc7205.jpg e3f9fd9d1.jpg 7198ef47a.jpg bea55d45b.jpg 676f4cfd0.jpg
1890,1890,16.0,10.0,2,76427226a.jpg 1e17f7d6a.jpg
1891,1891,141.0,109.0,1,61781729d.jpg 3eba7d354.jpg 901cf7eee.jpg d9e43ebf4.jpg 7cecd1acd.jpg 3dd27af0e.jpg 6c2cd4964.jpg 1e20c4a9b.jpg
1892,1892,48.0,55.0,3,3df66730f.jpg be9aee541.jpg 1e25c3056.jpg fbedd4a48.jpg 605194b58.jpg 82b3e0d29.jpg 1e672d8fc.jpg 6728b9b5e.jpg eed9c3571.jpg 656392ff0.jpg 33077e257.jpg 2f4a3f5d5.jpg
1893,1893,231.0,146.0,2,59f8ecd0b.jpg 8e213ceb0.jpg 6fcb64e18.jpg 1e293abda.jpg 30d4ee34e.jpg c0464bf0a.jpg 5787d55f1.jpg 3e01dde4b.jpg 4cbaa8867.jpg
1894,1894,10.0,11.0,1,c6570d9e1.jpg 89173da14.jpg 5c509450d.jpg 1e3aefd36.jpg 57bf33d16.jpg 91ffb2d89.jpg bea4b448c.jpg 2c800317e.jpg 8dd6832da.jpg
1895,1895,18.0,20.5,4,679a3f8ae.jpg c156586cf.jpg c553822a9.jpg 8befc91da.jpg 3b8442166.jpg 2f17744e0.jpg d8a1748d8.jpg 418943434.jpg 2b81cf769.jpg c683127d6.jpg 1e4407baa.jpg 36e83dad0.jpg d44107162.jpg 213d473fa.jpg 6e41785a0.jpg
